node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,57534.04501217932,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,100111.48163928748,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,75833.54659753919,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,17524.974565777677,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,93031.79251295535,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,45256.17110749616,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,61710.87070636785,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,41783.61709266328,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,80105.5596143038,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,47640.252164252655,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,64271.59244541787,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,193751.8972348182,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
