node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,65846.65190284683,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,69357.55702106467,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,81145.72340416597,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29642.964729350544,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,82262.884183995,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,51363.069398819986,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,92016.76124824437,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,82410.38396751868,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,46098.87199556918,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,81864.81572413466,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,61110.988467987685,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,79372.27401569347,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
