node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,71089.92921546554,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,73869.28384376231,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,67189.69597834481,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,22374.82609217667,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,73362.883755556,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,95106.55178902947,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,42311.56376250454,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,68364.41511469852,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,87959.10836292843,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,76380.08258822492,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,51171.84050201238,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,199250.53746942978,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
