node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,34987.26637184092,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,106510.663370909,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,72468.51906090898,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,26148.44711468395,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,78962.45473128257,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,51853.05802424159,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,79049.88119298553,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,70832.31893633862,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,74758.53481191205,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,65766.12933497495,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,75882.07673682312,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,117995.42467157672,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
