node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,38898.56992881012,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,55980.01715226813,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,37499.98931331772,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,14411.295788546135,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,49537.41612873669,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,77347.3154727013,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,97663.64972972768,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,44155.13859687842,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,73576.55956540348,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,61134.791904822094,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,62442.41039407337,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,167500.9746835079,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
