node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,41780.54343056852,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,70857.66041518621,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,49368.327244964246,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29767.70218976294,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,71351.70006146622,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,101620.02974403171,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,76782.66719813357,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,96361.82642776068,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,56221.64245464238,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,61412.13498298582,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,63805.70116999549,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,173685.79001327688,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
