node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,38500.27469852316,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,102566.51740025522,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,41967.44504053606,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,25096.529050191726,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,36792.96211054512,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,54231.244213068465,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,106044.65541324232,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,34695.490112013445,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,88691.65343599269,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,72450.78433501966,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,54346.21562129057,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,105287.30095861842,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
