node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,68801.84015652946,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,58316.69211619591,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,64371.5241307532,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,30144.22065798228,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,100752.99159992016,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,55969.752405266176,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,47008.8675053519,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,75803.2445267043,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,42166.038805890516,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,40418.26557960588,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,67167.45450700841,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,76629.40397018388,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
