node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,70590.00328315407,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,97602.72326203514,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,48490.24911473723,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31413.35034104071,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,67933.11327327078,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,84591.0284419992,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,71385.248963191,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,42453.77962675602,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,34593.527613211445,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,104903.36901918855,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,30300.758480672426,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,125190.45876007294,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
