node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,52468.21173907047,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,68775.95031561832,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,33580.420105992576,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20299.886510279026,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,64117.97696449341,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,50567.66644156103,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,47431.156021619274,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,63758.30867488349,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,86485.94754603476,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,100488.32489479225,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,61399.641332108884,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,91894.501875143,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
