node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,67500.04553339872,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,57735.59982328818,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,36107.93974698743,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,23380.20413505826,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,81558.36655957227,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,83681.67220156011,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,110912.77009159102,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,80787.07820137075,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,39028.71617392498,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,50850.480499615136,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,69560.74455588199,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,107677.47159934978,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
