node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,82439.64390880529,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,84658.20982812638,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,52420.71056111777,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,11293.80707024548,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,91718.07280892359,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,57548.919625302406,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,55140.94567924392,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,43732.09577808697,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,66768.20376356502,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,77656.15685682654,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,32849.764009045095,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,176316.30947223908,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
