node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,60972.332420020466,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,105017.3335822437,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,64536.52368571159,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,17663.486550567137,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,92726.62254149924,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,85907.82086298327,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,65726.951541764,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,71878.22494659615,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,89094.465436302,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,90103.44237106368,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,55669.56567741699,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,185895.44669790394,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
