node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,58585.916673910746,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,76772.5352240382,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,62496.35942097814,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20009.9728969217,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,41496.911852424404,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,101790.03697705235,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,62845.25508713901,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,52450.68293501452,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,91401.13648086466,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,60487.565406387526,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,74242.47197290028,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,153689.92266690897,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
