node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,78639.1984104449,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,83199.07087903726,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,60755.630713527724,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16372.07024672788,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,67406.06147518526,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,103616.81917777202,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,40366.13100388784,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,59844.291416599124,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,53410.415030622884,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,86149.2829212688,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,82442.00117618473,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,79951.59028428604,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
