node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,58896.575679962356,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,41236.05441054188,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,35035.913135705756,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20457.180775732588,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,107852.04508745331,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,50992.79474782762,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,41324.1278381215,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,42312.3212372294,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,85675.99418685048,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,49148.06263463477,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,40906.95474172093,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,108428.70802757956,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
