node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,63517.31835024408,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,78238.25671785943,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,59157.628016596085,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,11648.392321186535,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,90191.46108057768,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,75236.10545178005,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,63055.72194978712,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,33449.80090980374,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,49115.13858394921,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,93964.74186799914,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,45098.559538606365,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,98722.74152564272,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
