node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,61652.566280740546,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,54901.31063502437,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,42487.49984709287,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,24649.174130717172,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,107589.8702245372,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,72938.38790614305,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,102863.87352528005,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,76321.49251046199,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,77867.61281190866,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,74018.9684347692,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,72517.38514535698,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,73679.2654501837,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
