node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,55545.01587450883,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,81384.6515223376,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,36666.721888885324,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31596.048054245577,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,46567.981840669076,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,81901.09375894611,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,79100.6546761906,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,85533.74839608835,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,58296.96535261323,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,47498.74683447998,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,61001.72060317507,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,185759.16217798716,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
