node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,59396.652465196195,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,111837.27603351875,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,50673.72383182717,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,32947.376307036335,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,82922.50670062854,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,102730.4203629092,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,102441.75790893746,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,77297.0358554052,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,44134.6710051644,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,102395.0053333702,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,48555.177672490645,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,115286.50653835696,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
