node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,78207.60942847685,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,62614.86288887446,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,46981.08343996902,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,12614.518996760675,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,45422.18576155885,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,41842.25766719346,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,88879.76422786815,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,72740.86596342083,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,66377.82392293714,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,78003.96586349423,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,60864.75511442986,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,86127.18049709505,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
