node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,38307.39383942982,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,99494.63922670892,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,33907.41793368845,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,30232.784092142294,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,68274.32439952501,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,60367.86304704818,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,93815.63700038246,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,52333.63633637262,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,62534.31976931862,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,71335.80835017495,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,58438.17983013546,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,143232.5106346351,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
