node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,89963.89234311026,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,105565.69167563714,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,46319.4955867967,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,22045.85382228182,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,44858.186585870106,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,58887.63020130405,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,78473.75109348024,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,87657.78981624763,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,59996.25066478543,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,49234.044362247725,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,85194.89164801485,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,181458.82635006422,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
