node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,56840.97498524769,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,103380.37391116953,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,85648.64604967911,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19571.9158170705,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,103058.0072877853,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,91206.62160601196,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,91118.59423547631,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,54866.14605523044,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,47711.12106200774,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,48385.78487488302,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,84258.02420421329,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,194062.63939163857,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
