node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,50453.29114281814,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,45068.17156913363,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,75417.02548207788,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,26160.056457748167,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,76639.98256035225,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,98665.05634959003,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,97225.50693929943,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,47985.6497871899,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,58660.86240271698,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,69763.88734696043,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,79377.88233001153,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,71010.52429440792,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
