node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,74244.65599552495,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,55157.171904250055,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,35413.05267166468,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,26973.11006409285,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,47748.89772217132,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,106011.6697029766,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,57192.90906022952,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,96805.95382399217,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,62203.13818995193,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,87141.11801135402,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,53915.55388878075,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,182240.67798141547,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
