node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,68263.99046783555,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,61300.23462970214,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,84788.35064945738,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,31466.433340495412,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,72302.84612287147,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,76819.48603265273,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,50403.96406063045,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,86347.48161687842,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,85827.47486136704,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,75173.09025235998,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,81756.02900896885,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,154943.47882655187,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
