node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,68891.11617037513,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,102288.56219275923,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,61469.04540672392,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20140.111014930775,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,41854.64820643174,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,55430.6203848704,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,37357.16927531118,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,75692.19206225337,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,83763.1170918809,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,101572.91328927748,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,75535.89018950493,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,68219.94705578158,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
