node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,70912.77244352207,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,62778.66609409176,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,43253.14808612058,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,30900.39549186028,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,99732.4211007678,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,94025.00841752358,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,44731.3670295923,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,58973.0262992995,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,42412.20095875371,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,63500.22028285255,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,52572.668343698,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,76960.02114247401,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
