node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,59274.10311788063,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,81051.02364528595,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,82862.92530633487,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,26785.80603842826,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,37789.700072271546,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,95188.61330064751,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,45353.90528072228,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,33995.68832708155,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,74699.50619718042,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,66972.97574137128,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,72409.65017691047,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,137326.803631262,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
