node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,34780.45663000013,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,38555.144565640265,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,53226.67825998381,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21606.110344122888,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,92589.59753089906,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,108358.69056832168,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,101094.97027254412,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,42715.13288609112,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,51605.26945865617,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,89957.64167590532,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,46013.16779873397,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,201061.94473444315,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
