node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,63792.25410886171,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,43794.687036511175,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,35200.151767036165,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,24941.371541194174,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,96760.4834979201,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,116171.71380010991,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,83164.00417179632,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,92169.01998872573,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,40007.81240673164,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,87943.51373933711,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,31350.10578395871,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,198342.8078345174,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
