node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,50409.03523499427,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,99529.9937905058,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,85318.28051227226,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21445.046333960494,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,49015.33246417918,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,50995.43515994265,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,59228.31363818569,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,52263.603582119125,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,47803.752300899534,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,79423.92342149689,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,78460.97345054941,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,193238.7099005543,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
