node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,68913.1537219986,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,108489.22421219465,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,87823.19772795953,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19106.548496511798,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,42652.75983256688,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,40125.783072549624,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,38019.19419857611,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,87705.14055953463,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,63308.540413441144,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,78454.18079882245,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,37420.695165197394,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,178850.81236177255,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
