node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,36793.007120524635,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,69828.93108050663,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,41246.6535076116,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19635.191912759026,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,65992.62386120779,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,79885.06556148361,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,77698.9741474473,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,82764.47756132175,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,54655.82484434689,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,56630.329133930354,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,35355.92608631175,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,149368.48662459943,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
