node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,77113.88567767071,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,55222.290019181266,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,43433.0227625682,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,12228.291379733031,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,73779.6438438218,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,64860.411665479725,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,92958.00306355684,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,40642.88351583788,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,53709.22075254994,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,102073.67792526016,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,56944.69930316266,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,125483.02802003956,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
