node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,43318.30892655096,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,63601.287409250384,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,49816.59180036687,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,25124.806923704924,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,76928.47326639868,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,64502.558812124924,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,85059.78230921943,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,41303.01138425027,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,83643.17431187355,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,74469.45116530088,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,30421.114133985346,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,182058.24242500332,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
