node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,58752.061960211424,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,97028.18901241293,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,41975.6497064848,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,13529.503276694068,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,83091.27238342889,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,57605.715044159995,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,104084.80868150078,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,35249.74642254957,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,41001.02754691368,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,57748.96980322881,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,74394.11207283661,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,104758.77304887556,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
