node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,40688.77246183372,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,63448.88123078779,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,30308.119424606506,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,24895.129709061242,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,42650.50870929368,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,84922.84541876146,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,98415.8894129285,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,96032.15272372305,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,55798.82288738053,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,44752.71447577796,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,60975.80492968812,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,70204.39412701152,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
