node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,89071.7986217556,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,101398.81384669487,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,51974.29030761285,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,13769.571420543265,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,89063.16272770599,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,45180.58807256879,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,76897.57510726212,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,86873.54502413418,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,91296.03195923417,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,103532.79222421495,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,85399.05846076336,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,142952.89164848643,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
