node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,81489.36265959192,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,67136.93551901891,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,30746.08459121829,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,17235.686341011376,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,107812.0895385935,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,102936.4681447979,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,110339.62410164291,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,37447.235036468526,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,74772.52341258075,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,37159.42074380081,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,79099.91475303133,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,174264.08795506367,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
