node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,30895.72236368449,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,102758.53492757639,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,66740.20866292753,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,28230.32145064938,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,78974.47953305287,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,87212.42250590475,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,64547.70746032551,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,58485.57238117765,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,45081.80537837343,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,53805.90163981237,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,63277.872909537735,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,161504.56119025472,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
