node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,76632.20428200191,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,69469.42991564203,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,38165.04860240265,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,18491.87250935283,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,65967.449404649,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,68171.84528257759,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,63062.80802963851,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,51106.76091274526,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,83505.71368872422,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,53968.44745040778,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,42838.50395266079,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,112184.36696053272,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
