node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,66091.66666250452,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,63557.95300131069,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,48320.07466582876,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,22713.85608166067,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,100429.99934895284,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,98872.98870832344,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,51257.21382935757,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,66621.08580754908,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,71979.33968906445,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,50068.570854760765,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,32742.011826512044,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,74239.96981527601,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
