node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,45731.012685590395,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,62772.837328846595,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,42671.796357988336,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,27950.87406941812,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,78857.09972840066,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,78144.03193823407,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,91984.57652603966,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,45152.89606167531,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,33855.48150989535,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,90657.74351886756,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,55239.11009187374,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,77623.95291068735,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
