node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,86671.52025431466,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,93018.35134072637,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,81269.34634144828,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,13449.742610242522,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,79466.11360350244,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,82366.8638774274,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,80267.16988283071,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,40693.5134361818,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,83325.02810887172,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,52137.26368507838,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,36717.484396717475,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,159048.15964331923,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
