node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,89492.69009064132,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,104849.82130091594,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,40273.10433076583,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21056.207627963893,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,66213.07267949653,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,76026.11028733038,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,46640.516941117625,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,48283.47616657294,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,77825.4934473268,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,100885.97694963621,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,77657.23374124333,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,147330.8484483809,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
