node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,70447.55167084595,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,77783.90482776285,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,58425.16276770322,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,27087.330325090563,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,85141.70065735705,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,43538.120514316586,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,53003.36653229777,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,93630.4752350301,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,44137.791987388075,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,93514.97906351909,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,70105.61946825309,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,97913.97787922586,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
