node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,74726.59232658356,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,56031.37103326018,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,57510.22393994705,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21922.425955355335,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,53902.2961239442,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,95661.48922664343,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,52007.90374606876,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,91600.51527333166,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,63328.08781211434,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,63208.10733420977,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,65580.86503697251,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,105209.00368825094,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
