node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,39404.038853027865,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,55139.10060999165,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,58384.57751573264,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,13894.980881158726,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,106658.31692205311,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,106132.25427822361,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,85653.95344503903,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,61998.63145001948,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,47412.347259392416,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,42200.62952991865,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,81500.06348264273,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,152345.82552856006,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
