node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,47988.39111764744,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,39763.32907089493,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,59629.137373465644,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,32008.267908048907,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,84960.36042093688,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,114587.20312764491,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,108034.75434718287,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,69113.12547453374,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,69466.87415548015,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,77634.0777593721,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,32509.03260798745,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,151910.98148815584,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
