node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,38259.82961263863,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,87280.65670285288,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,62319.274327864514,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29849.367192839178,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,39594.33884864779,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,106314.70064994966,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,72563.9768647302,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,36253.024591699155,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,67070.11428090103,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,78049.52217829453,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,43964.32565105136,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,156701.68169122704,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
