node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,64279.8770422055,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,89174.67756835106,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,76742.384658472,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,23035.475999517133,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,63450.529159849335,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,49855.15089652949,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,101759.61886508565,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,62081.48944722939,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,90037.76332361791,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,93416.24076278941,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,78016.34129373991,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,155015.8324832689,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
