node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,48002.82548663947,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,44098.915109970745,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,56555.74878095608,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,28472.501162941633,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,77740.33056962724,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,116927.72082059729,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,66486.82830095693,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,79756.24352521748,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,87890.2545684051,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,75400.8129378074,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,65593.92603029036,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,117392.93698126033,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
