node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,69723.99367943125,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,72786.53623902504,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,31572.99603827648,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,29960.48893458038,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,89961.02158153363,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,111737.23421360178,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,87995.59271357172,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,58526.82547967766,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,34578.26328730831,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,91451.59256717122,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,65893.94025656681,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,93710.71699881264,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
