node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,61306.2341143214,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,58558.322607688286,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,76598.64191686793,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,25611.235753269135,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,86523.0424434343,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,67450.96064321563,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,39346.67756560112,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,52240.281924978306,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,30684.1470555607,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,48809.01540830125,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,33295.192767697954,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,185295.62083766042,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
