node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,37076.031488325265,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,63745.39426771757,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,58324.3457713811,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16946.769763819822,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,85060.78514964732,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,40971.05342635096,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,77006.07217976764,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,67588.94240087314,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,46364.89671786447,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,48795.79721560558,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,77057.41814292765,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,162693.35630962858,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
