node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,49469.38822716645,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,66154.24269896184,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,67710.81177515378,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16753.234219529193,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,82943.27870391363,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,44967.49028070557,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,54863.970089448194,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,88080.32932595733,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,90400.2237056781,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,39374.734959153975,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,66965.7091711146,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,79078.16093188504,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
