node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,39512.691556594604,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,67315.67660424155,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,52555.92954777105,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21729.69321808275,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,43122.55507225301,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,115077.57473273414,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,103360.11990937695,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,42150.578382101085,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,83636.31974816509,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,50301.59580718306,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,81453.33381464517,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,186625.71874882196,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
