node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,84125.70253153253,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,114160.24188092195,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,43214.34110404863,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21823.740355426595,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,102617.74742173025,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,43621.483408976266,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,109008.53454704316,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,33682.9563764475,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,90649.75770176553,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,70474.05659904193,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,65695.35830240122,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,86623.38966857213,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
