node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,54152.67525789856,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,111906.2868087987,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,59248.01744497001,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,18598.659874762343,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,79801.2452544436,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,66068.50777732738,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,51883.3989633538,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,97237.5269142903,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,46692.29677288488,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,59663.93173366513,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,37606.294525923215,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,126736.93982071929,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
