node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,70249.34318357879,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,77190.25847683127,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,39361.12910740241,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,13606.163639515802,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,96909.81748795898,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,102512.46513998511,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,80738.90597357108,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,64213.54484226104,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,64948.187656641894,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,107452.69269498232,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,36526.43177508441,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,134050.77194094943,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
