node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,50861.45390761577,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,73594.04518091716,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,48239.740565417735,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19693.16758699332,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,41775.73282074266,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,74856.31951295296,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,56799.42684895559,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,81434.39992616672,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,59602.19024373916,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,49309.15472111596,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,45702.86290563301,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,198639.68755381415,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
