node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,36457.26585330181,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,80857.02802160155,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,71532.32496450598,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19291.370042102713,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,93836.94723220463,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,61845.55104168129,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,63329.68586019928,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,83466.03657098098,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,50628.63180539692,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,46309.368371270866,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,50586.061616743566,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,118979.5682597001,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
